text,target
"灭绝神针，打入那雷狱之内，对他的神识之力，更是一次极大的消耗。
不过好在此时这广陵山中的剑阵，正在全力运行着，所吸纳的混沌元气，源源不断的涌入，使他恢复的速度，远远胜于平时。此刻那左臂骨内的血肉，也正渐渐滋生。
在那广陵山上，也正有数百人，正将岳羽那道命令传了出去。一时间，广陵剑派的众剑修们，全都纷纷赶到此处，将那九百名真传弟子，纷纷替换了出来。
而那数百名真传弟子，则是纷纷退到岳羽身边，在十位洞府修士身后围成了一圈。
岳羽微微挑了挑眉，看着这一幕，有些讶然。以他此前的吩咐，那些广陵剑派的弟子，此刻应该已是在剑阵之内，将那九百名真传弟子替换下来才对。
而以他此前的吩咐，那十名洞府修士，应该是替下那六百名真传弟子才对。
不过他虽是有些奇怪，却也未做干涉。这些弟子们的应变能力，他还是颇为欣慰。
就在此时，却又有两股气息，急速靠近，那九千九百九十九把飞剑，陡地一阵剧烈颤动。那剑阵，也猛然一阵加速，疯狂的吸纳着方圆一千里内的混沌元气。而那阵势之外的五色雷海，也越发密集，雷力越来越强悍。
“竟还有人赶来，难道不怕死么？”
岳羽的脸上，不由闪过一丝冷色，心中更是大恨。那万剑图之威，已显出了端倪，若没有这些天仙修士的不断阻止，当可早日炼化此剑阵，使其晋升为先天灵宝。
此刻却不得不分出精力，去应付那赶来的天仙修士。
不过在他心中，更多的还是惊异。
这些天仙修士，到底是从何而来？这中天世界之内，能够与那东荒广陵宗，相互抗衡的宗派，实在不多。
而且这十人之中，倒有三个，给他一股莫名的熟悉感觉。
目光内透着一股疑色，岳羽再次扫视了一番那来人的气息。他虽已可大致确认出其中两人身份，却还未猜出那第三人的来历。
“莫非……是他？”
岳羽脑中一阵翻腾，想到了某个可能，不由自主的从那剑阵中心的所在，直飞冲天而起。
剑阵之内，那数千名真传弟子，都未阻拦，也只以为他是想冲出此间，给那些天仙修士一个教训。
那三道飞剑剑光，速度虽是极快，然而此刻岳羽的实力，却也毫不逊色。
当三人的身影，距岳羽还有百丈之时，他的速度，却是快了一倍。就在那九千九百九十九把飞剑，布成的大五行灭绝剑阵之外，三名天仙修士的前方，现出真身。
而在那身后，更有着九千九百九十九把飞剑剑光，如星河倒悬，剑阵内雷鸣电闪，无数神雷炸裂开来。
那三人虽是有些惊惶，却也迅速冷静下来。",1
"而降，顿时，那被压在地面上的皇宫众官员，一个个身体周围的压迫力骤然消失，重新变得轻松起来，而那几个被逼迫的跪下的官员也是同样的感觉，但那些在宫内侍候的侍女、太监以及皇宫的守军却依旧在那无形的压制之中无法挣脱。
东木皇帝脸色骤然变得一片苍白，惊呼道：“木老，您是木老？”
那天空中传来的青光在半空中凝形，化为一位老者，身材修长，全身都蒙着一件青光闪烁的斗篷，无法看清楚他原本的相貌，但是，他身上散发出的气息，却令皇宫内所有人都为之骇然，那威压比先前要强大了数倍，根本不需要刻意为之，皇宫内那些守军与太监、侍女们就已经承受不住纷纷跪倒在地。",1
"的命令，阿修罗一族的天性太过野蛮，若是让他们杀上灵山，怕是灵山也要彻底毁于一旦了。”一位阿修罗族的长老说道。“正是，我阿修罗一族天性好战，若是让他们杀上了灵山，怕是他们都会不顾一切的杀戮，到时候不仅灵山会毁于一旦，甚至可能会引来更大的麻烦。”另一位长老也说道。“是啊，阿修罗一族太过嗜血，他们的血性让他们无法控制自己的冲动，这也是他们为何总是被人误解的原因之一。”一位阿修罗族的女子说道。

“恩，你说得对，阿修罗一族的血性确实有些过于强烈了，不过这也是我们阿修罗一族的优势之一。只要我们能够控制好自己的情绪，相信我们一定能够取得更大的胜利。”天波旬说道。“是啊，我们阿修罗一族的血性虽然强烈，但是我们也有着无比坚定的意志和毅力。只要我们能够利用好这些优势，一定能够取得最后的胜利。”一位阿修罗族的男子说道。

“没错，我们要利用好自己的优势，不要被自己的情绪所左右。只有这样，我们才能取得最后的胜利。”一位阿修罗族的长老说道。“恩，我们要冷静下来，不要被情绪左右，相信我们的实力，我们一定能够取得最后的胜利。”天波旬说道。“没错，我们阿修罗一族的实力是无比强大的，只要我们能够团结一致，我们一定能够战胜一切敌人。”一位阿修罗族的男子说道。

“恩，我们阿修罗一族的实力确实强大，但是我们也不能掉以轻心。我们要做好充分的准备，才能够应对任何挑战。”一位阿修罗族的长老说道。“是啊，我们要做好充分的准备，才能够在战斗中占据优势。只有这样，我们才能取得最后的胜利。”一位阿修罗族的女子说道。“没错，我们要做好充分的准备，才能够在战斗中取得胜利。只有这样，我们才能保卫自己的家园。”天波旬说道。",1
"格出发。
他们之所以如此着急，原因在于甘道夫从圣盔谷城堡的书籍中翻出了一段古老的传说，那上面说出了火焰之剑纳克林剑的出处，按照甘道夫的说话，那把剑的锻造人正是矮人工匠，而且它的原料应该还没有被损毁，所以只要寻找到那些原料，甘道夫可以使用他的火焰力量将之重新锻造成剑。
“但是我们并不知道那些原料的具体位置，我们不知道它们究竟被存放在艾辛格的什么地方，要知道，艾辛格现在是萨鲁曼的地盘，而且还是他的老巢，想要在他不知道的情况下寻找出那些东西，这几乎是不可能的事情！”皮平有些紧张的说道。",1
"：杨国忠来到玄宗寝宫，此时玄宗已经醒了，杨国忠进入后，他起身向玄宗施礼。玄宗让杨国忠不要多礼，自己已经听说了此事，接着吩咐内侍拿来一件玉带，对杨国忠说：“你既然为国尽忠，此玉带为赏赐，望你带好，并好好治理蜀地。”杨国忠接过玉带，将玉带系在自己的腰上，杨国忠对玄宗说：“陛下，蜀地多为蜀人，臣担心有些蜀人会对臣不满，所以请陛下加封臣一个蜀地的封号，这样也便于蜀民对臣的信服。”玄宗沉思一下说道：“就封你为蜀王吧。”杨国忠向玄宗谢恩。接着杨国忠对玄宗说道：“陛下，前些时日听闻吐蕃有入侵蜀地的迹象，不知目前情形如何？”玄宗对杨国忠说：“朕已经派安禄山去平定此事，如今想必已经解决了，不过吐蕃人狡猾，我们还需严加防范才可。”杨国忠说道：“陛下所言甚是，微臣也认为我们要对吐蕃人严加防范，微臣会安排蜀地的将士严加防范，以保证蜀地的安定。”玄宗点头称是。
杨国忠与玄宗闲聊几句后，向玄宗告别，玄宗让内侍拿来几幅字画让杨国忠带回蜀地，杨国忠谢过玄宗，告别玄宗，出了玄宗寝宫。
杨国忠带着侍卫返回蜀地，杨国忠坐在马上，一路无语，他也不知道自己该说些什么，只是默默地赶路。他想着自己与高力士交好，那么是不是可以借助高力士的力量去平定吐蕃呢？但是又觉得高力士毕竟是太监，而自己又是蜀地的封王，如果与高力士联手去平定吐蕃，那岂不是与自己的身份不符吗？而且高力士是玄宗的贴身太监，如果自己与高力士交好，那么必然会引起玄宗的猜忌。想到这里，杨国忠不禁摇了摇头，将这种想法抛于脑后。
杨国忠正想着心事，突然听到前面一阵喧哗声传来，杨国忠抬头一看，只见一群百姓正围在城门口争吵着什么。杨国忠心中一惊，难道出事了？杨国忠催马来到城门口，将马交与侍卫，走进人群，见到人群中的百姓，便问道：“各位乡亲，发生何事了？”",1
"这是老祖宗赏我的，嘿嘿，这下咱们有救了！嘿嘿嘿……”
“少废话，说说怎么来的？”我问。
张凹嘿嘿笑道：“那啥，说来话长，总之我用这个，你用那个，然后咱俩就能走了。”
我被他气笑了，他的话永远是那几套，要不就是“说来话长”，要不就是“我也不知道”，要不就是“这玩意肯定……”，总之不问个水落石出，他绝不会说。
可眼下是生死关头，我也不好跟他计较。
我举起折叠铲，铲子正好对准张凹：“再废话，信不信我砍死你！”
张凹哈哈大笑：“你有这个本事吗？”
我握紧铲子，真想劈死这孙子：“快说！”
张凹双手抱头：“我说，我说。”
说起来这把折叠铲还真的跟王道士有关系，之前在神隐村时，张凹用折叠铲挖掘地下通道，王道士见折叠铲使用起来方便，于是给张凹买了几个，没想到竟在这山中派上了用场。
其实张凹在前面的路，也是在地下挖的，他当时看到我用铲子掘土时，也发现土质松软，于是挖了个地道，将我引出去。
我听的一愣一愣，不禁感叹这小子脑瓜子转得快，挖个地道，还真让我钻了进去。
“好了，既然知道你是用折叠铲挖的地道，那你为什么不告诉我？要我看，你还是个二傻子？”我问。
张凹一乐：“我告诉你干啥，我要是告诉你，你肯定不肯跟我挖这个地道，那我不就白费力了？”
“哎！”我叹了口气，心想我怎么就碰上这么个活宝。
“行了，那咱们赶紧挖吧！”张凹催促道。
我摇摇头，指指不远处的墙壁：“你看看这面墙，这里肯定是个机关，你再用这个铲子挖一下试试。”
“怎么可能会是机关？不可能！”张凹连连摇头，一脸的不以为然。
我瞪他一眼：“别废话了，赶紧试一下！”
“行，行，行。”
张凹无奈的摇头，走到那面墙壁前，用折叠铲使劲的挖了起来，墙壁上出现了几个大坑，却没有发现任何机关。
我不禁有些失望，心想难道是我猜错了，这个墙壁不是机关？
我叹了口气，摇摇头道：“算了，咱们还是先出去吧。”
“别！”张凹一把抓住我的手臂，“我们再找找，说不定有别的办法呢？”
我不由一愣：“你还想找什么呢？”
张凹指了指那面墙壁：“你再仔细瞧瞧，这面墙壁上肯定有机关。”
我不由大笑：“老弟，你想什么呢？这墙壁上根本就没有机关，你看的这么仔细，也没发现什么机关。”
“不可能，这面墙壁肯定是机关。”张凹肯定的点头，“我敢肯定，这个墙壁一定是机关。”
“你说的这么肯定？”我不由的笑了。
“肯定的，这个墙壁上肯定有机关。”张凹点点头，“如果你不信，你可以试试。”
“试试？”我不由一愣，“怎么试？”
“你拿铲子在这墙壁上挖挖看看。”张凹笑道。
我不由一愣：“挖挖看？”
“对啊，如果这面墙壁是机关的话，你挖的时候，就会有反应的。”张凹笑着解释道。
我不禁心中一动，心想也是，如果这墙壁真的是机关，那我挖下去肯定会有反应的。
于是，我拿着铲子在墙壁上挖了起来，可是，墙壁上一点反应也没有，我不由的有些失望。
“老弟，我说的没错吧，这墙壁肯定不是机关。”我不禁摇头苦笑。
张凹笑了笑：“你挖得还不够深，你再挖深一些。”
我不由的摇摇头，心想，我挖深一些又能怎么样呢，还是挖不出来什么反应。
可就在这时，我的铲子竟然不小心碰到了墙壁，顿时，一股热流从铲子上流了出来，我下意识的将铲子扔掉，可是，铲子竟然从墙上掉了下来。
我一愣，心想这墙壁竟然能掉落铲子？
我不由的有些疑惑，可是，就在这时，我突然发现，铲子上竟然有一股热流涌了过来，而且，热流越来越强烈，我不由的惊呼了一声，连忙将铲子扔掉，可是，铲子还是掉了下来。
我不由的有些着急，急忙将铲子捡了起来，可是，这时，我突然发现，铲子竟然发出了轻微的震动，我不由的有些害怕，心想，难道这铲子上",1
"朝一日能够拥有巨大的财富和美人的林远义无反顾地选择了成为一名炼金术师。在一次又一次失败的炼金实验中，林远终于发现了魔法和炼金术的秘密，并且逐渐地成为这个世界的传说。
节选正文：",1
一震，灵魂和肉体分离，灵魂进入如意玲珑宝塔塔，肉身被无名巨力扯为碎片，血雨纷纷扬扬的落下。,1
"浮出，对着丁言咬来。
丁言面色如常，继续向前走。
那些骷髅头刚刚冲到丁言面前，还没碰到他，便被一股无形之力弹了回去，重新沉入河底。
这些年来，丁言修炼出了一个技能——
圣域！
“圣域”在修仙界又名“道场”。
修仙者通过不断修炼，在达到渡劫期后，便能修炼出自己的圣域。
只要修炼出圣域，无论渡劫期修仙者的境界多低，都能在同级修仙者中属于顶尖那一类。
丁言如今已经渡劫七次，自然也有了自己的圣域。
在他的圣域范围内，他就是主宰。
“这彼岸花似乎对尸骨很有用，以后倒是可以收集一些。”
丁言将彼岸花放进一个玉盒中，然后继续朝着黄泉路上走去。
在彼岸花的指引下，丁言在黄泉路上走了数百里。
最终，他来到了黄泉路上一个名为“一里荒”的地方。
“一里荒”方圆一里范围，寸草不生，唯有一块巨石立于中心。
巨石上的裂缝，散发出诡异的绿光。
丁言走上前，仔细地观察了一番，随后将掌心按在了裂缝上。
“给我开！”
丁言一掌拍出，巨石上的裂缝瞬间被强行撕开。
无数的尸气从裂缝中喷涌而出，形成一片片诡异的绿云，不断朝着四周蔓延。
若是普通人被这些尸气碰上，就会当场死亡。
不过丁言不在此列。
丁言体内金仙法力运转起来，他的周身立刻浮现出一层金光，将尸气隔绝在外。
与此同时，丁言的身体不受控制地悬浮起来。
很快，丁言便升到了半空。
“这黄泉路上的尸气还真的恐怖，我的法力竟然都挡不住。”
丁言感受到金仙法力在不断地消散，不由得皱起了眉头。
“不过这些尸气对我体内的一块玉片似乎很排斥。”
丁言右手一挥，玉盒中的彼岸花便飞了出来，悬挂在丁言的脚底。
一缕缕尸气从玉片中溢出，被彼岸花吸收。
被吸收的尸气越来越多，丁言周身的尸气逐渐散去。
尸气散去后，丁言才发现，自己来到了一个洞窟的上空。
这洞窟之中，立着三座石碑。
石碑上分别刻着——
“阴”、“阳”、“合”三字。
“原来这就是阴阳合碑，难怪能控制生死轮回。”
丁言心中惊叹，随后脚底一点，便朝着三座石碑飞了过去。
“阴阳合碑……阴碑和阳碑都在，不过这合碑怎么不见了？难道是因为轮回被乱了？”
丁言皱了皱眉，走到阳碑前仔细观察了起来。
“嗯？阳碑上好像有什么东西？”
丁言看着阳碑，发现上面有一个字，这个字和阳碑上的阴阳合字有些相似。
不过和阴阳合字不同，这个字散发着幽深的光芒，给人一种极为压抑的感觉。
“这个字是怎么回事？”
丁言心中疑惑，随后右手一挥，便将阳碑上的这个字取了下来，放在手心。
他发现这个字居然是一块晶石。
晶石通体透明，里面有一个小小的阴阳合字在不断旋转。
“这到底是怎么回事？”
丁言看着手中的晶石，百思不得其解。
他将晶石放在耳边，听到晶石中传来了一个苍老的声音：
“老夫是混沌神君，留下此物是为了让后人能够找到阴阳合碑。”
“混沌神君？”
丁言瞳孔一缩，没想到居然还有神君这个概念。
“神君的修为已经远远超过了金仙，难道是金仙之上的存在？”
丁言心中暗暗推测。
混沌神君的声音继续响起：
“阴阳合碑在三百年前被一位大能所夺，被藏在了一个秘密之地。”
“那位大能的修为极强，而且他还是一个炼器大师。”
“在他夺走阴阳合碑的时候，还将这座洞窟中的一些炼器材料也取走了。”
“他将这些材料带回了秘密之地，然后炼制成了一个法宝。”
“这个法宝的威力极大，已经接近了仙器的等级。”
“如果你想要得到阴阳合碑，就必须先得到这个法宝。”
“这个法宝叫做乾坤鼎。”
丁言听着混沌神君的话，脸色变得凝重。
这个乾坤鼎听起来就不好对付。
“不过想要得到乾坤鼎并不容易。”
“乾坤鼎被放在了一个极为危险的地方",1
除了在柳丹的那几间小屋晃荡外，便是在自己的小屋里。,1
"洋军精锐，可也非乌合之众，却在攻占城门楼时，竟然被守军的一个排给全灭了，虽说第二梯队的指挥官们也是第一次打仗，可守军的指挥官，一个小小的尉官，也不是什么名将，这仗打的实在是太丢人了。
而第一梯队的攻击更是丢人，攻占了城门楼，可就是攻不下城墙，还被守军反攻，把城门楼给夺回去了。这就好比赵北和一个弱女子打架，这弱女子连赵北的裤角都摸不到，而赵北却让这弱女子一脚给踢中了要害。
虽然这弱女子只是用高根鞋踹的，可赵北的要害也疼啊，而且脸上的热辣感也不好受，所以他生气了，气急败坏的给杨王鹏下令，让他组织炮兵部队，轰塌城楼。

小说续写：
杨王鹏接到命令后，眉头紧皱，但他也知道赵北的心情，不敢拖延，立即派人去调度炮兵部队。
炮兵们接到命令后，立即开始行动，他们迅速调整炮口，瞄准城楼，准备开火。
就在他们准备发射炮弹的时候，突然从城楼上射出了一排排的子弹，炮兵们赶紧躲避，但他们还是受了伤，被迫撤退。
赵北闻讯后，更加气急败坏，命令杨王鹏继续组织进攻，一定要攻下城楼。
杨王鹏只好再次派人去调度部队，但这次他们受到了更多的抵抗，不少士兵都被子弹打中，被迫撤退。
赵北看着这一幕，脸色变得越来越难看，他终于明白了，这场战争并不是那么容易胜利的，他的部队需要更多的训练和准备，才能取得胜利。
他决定暂停进攻，让士兵们休息，同时调整战术，重新制定作战计划。
经过一番调整，赵北终于找到了一个突破口，他命令一支小分队潜入城内，偷偷打开了城门，让更多的部队能够进入城内。
最终，在赵北的指挥下，他的部队成功攻下了城楼，取得了这次战斗的胜利。
这场战斗虽然胜利了，但也让赵北深刻意识到了战争的残酷和困难，他决定更加努力地训练士兵，为未来更激烈的战斗做好准备。",1
"就完全消失不见，化作一缕光丝被零号机吸入体内。
接着，林云用零号机的金属左手触碰了一下那把蓝色光剑，蓝色光剑立即发出一道光芒，将零号机的整只左手都包裹起来。林云右手在光剑上扫过，一股能量顺着光剑流向左手，瞬间就覆盖了零号机的全身。
“咔咔咔……”
一阵金属碰撞的声音响起，机甲开始变形。林云用右手持着光剑，左手下意识地抓向身后，可是抓了半天也没抓到什么东西。
林云心中疑惑，下意识地向身后看去，却见一个巨大的金属球正在向他靠近。这个金属球由两部分组成：上半部分是圆形，与机甲右手连在一起；下半部分则是圆锥形，上面有两个小孔，正好跟机甲左手契合在一起。
林云的右手拿着光剑，向这个金属球挥舞了一下，接着向后一退，金属球自动跟在身后。这时，林云才看清这个金属球的全貌。它由两个球体组成，中间用一根柱子连接，柱子的两端都是圆锥形，正好能跟机甲左右手契合在一起。从外形上看，就像是一个圆锥形的木马。
林云操纵金属球往前移动了两步，又往左走了两步，接着向后退了两步，再向右走了两步，这个金属球始终跟着林云的动作而动，就像是一个听话的木偶。
见此情景，林云心中大喜，立即对着小冰说道：“小冰，你快过来看看这个金属球，它能听懂我的话。”
“我看看。”小冰说道。接着，她来到林云身边，上下打量了一下这个金属球，又让林云拿着金属球做了一系列动作。
“看来这个金属球确实能听懂你的话。”小冰说道。
“可是为什么会这样呢？难道这里面有灵魂存在？”林云好奇地问道。
“这个我就不知道了。”小冰说道，“不过从你对这个金属球的操控来看，这个金属球似乎和你的意念有关。”
“意念？你是说我可以在意念中使用这个金属球？”林云惊喜地问道。
“我猜测是这样的。”小冰说道，“不过我建议你先把这个金属球收起来，等以后我再帮你分析一下，看能不能找到操控这个金属球的方法。”
“好的，那我把它收起来。”林云说道。接着，他将金属球和光剑收了起来，然后向小冰道别：“小冰，你先回去吧，我也要回去了。”
“好的，你先去吧。”小冰说道。
林云和小冰说完，各自离开。
……
一转眼，半个月时间过去了，这段时间，林云大部分时间都用在和小冰在一起，有时一起练习机甲技能，有时一起研究这个金属球的操控方法。可是这么长时间过去了，林云也没有找到操控这个金属球的方法。
林云心中有些郁闷，可是却没有任何办法，只能无奈地摇了摇头。他想了想，拿出电话给林雪打了一个电话，想问问林雪有什么方法可以控制金属球。
不过，林雪并没有告诉他什么方法，只是说等他回去了再告诉他。
林云知道林雪的用意，只好无奈地放下电话。接着，他将注意力放在自己身上，想看看能不能从自己身上找到什么线索。
不过，他在自己的身上搜索了一遍，也没有找到任何线索。他想了想，干脆拿出金属球和光剑，想要看看金属球是不是能够认主。
可是，他找了半天，也没能找到金属球的任何线索，只好将金属球和光剑收了起来。
就在这个时候，林云的手机响了起来。林云一看电话，发现是父亲林浩然打来的。他连忙接通电话：“爸，您找我有什么事吗？”
“是这样的，小云，我现在在医院里，你过来一下。”电话里传来林浩然的声音。
“好的，我马上过来。”林云说着，挂断了电话。
接着，他急忙出了房间，向医院赶去。",1
"宇带着曹操踏上了逃亡之路，他们想要夺回赤兔马，他们想要逃出洛阳城，他们想要争霸天下……
于是，他们就去了……
作者简介：周游（猫的天空之城发起人）：猫空总铺头，一个行走的人，一个写作的人。曾参与策划并编写多本畅销书，策划的“写给XXX”等书信集销量超过百万册。
内容简介：《梦里花落知多少》是三毛的最后作品，记录了她与丈夫荷西在撒哈拉沙漠生活中有趣而浪漫的日常。与荷西去市场买菜，因为语言不通和卖鱼人僵持，被鱼头砸中，却不怒反而大笑；在沙漠中挖出被邻居埋掉的家具，如获至宝地在家中重新布置；将仙人掌的根部煮熟，加上佐料炖成一锅汤……每则文字都是对生活细节的捕捉和提炼，幽默诙谐，充满奇趣。三毛的文字幽默、潇洒，有大胸怀、大气度，在她的笔下，荷西是永远的情人，撒哈拉是永久的浪漫。本书的中译本曾荣获第十七届“中国时十大好书奖”（2016年）。
作者简介：三毛：中国台湾当代知名女作家，生于重庆，1948年随父母迁居台湾。曾在台湾中国文化大学哲学系学习，肄业后曾留学西班牙，1973年定居西属撒哈拉沙漠，创作根据沙漠生活体验写就的成名作《撒哈拉的故事》。其文字真诚、自然、率真，跨越了不同文化背景，将一股自由浪漫、洒脱不羁的异域情愫，融入细腻活泼的笔调中，别具魅力。本书收入三毛生前未发表散文作品30篇，其中收录三毛亲赴大陆探亲考察散文4篇。三毛文字自由不羁，感情细腻，其作品风靡中文世界，生前及身后均拥有大批读者。
内容简介：这是一部温暖人心的都市题材长篇小说，是“鲁迅文学奖得主”盛可以的力作。小说中的主人公是一个在农村长大，进城打拼多年的年轻女性，她叫陈麦；她的哥哥叫陈麦子，她的恋人叫王小毛。陈麦和陈麦子兄妹二人在异乡相依为命，为生活奔波。陈麦爱着王小毛，然而她的爱遭到了背叛，她要独自面对生活的种种苦难。陈麦子为生活、为爱情、为妹妹，甚至为王小毛，不惜做出一系列偏激的行为。而当一切归于平静时，陈麦却不幸遭遇车祸。陈麦子失去了唯一的亲人，最终决定回乡下与亲人一起生活。
作者简介：盛可以：女，湖北人，曾是记者，后在深圳从事地产工作，现为职业作家，居北京。小说散见于《收获》《人民文学》《大家》《钟山》《花城》《小说界》《山花》《天涯》《上海文学》等刊。著有长篇小说《北妹》《道德颂》《无爱一身轻》《死亡赋格》《野蛮生长》《锦灰》。曾获《小说选刊》读者大奖、《小说月报》第十二届百花奖、香港《亚洲周刊》2007年十大小说奖、2007年“南方阅读盛典”最佳新人奖、《人民文学》奖，2012年首届郁达夫小说奖、第四届鲁迅文学奖、首届网络文学双年奖、《华文好书》2016年年度十佳作品、2015年台湾《镜周刊》中国文学五十大排行榜、2015年《新周刊》十大年度图书等；有作品被译成日、德、韩、法、意等多国文字。
内容简介：本书收录了莫言中篇小说《战友重逢》和短篇小说《金发婴儿》等八篇。莫言获得诺贝尔文学奖的获奖理由之一是“魔幻现实主义融合了民间故事、历史与当代社会”。莫言的作品富有想象力，他经常在作品中加入现实和魔幻的元素。
莫言作品中不乏黑色幽默，充满隐喻和讽刺。他总是以民间的视角观察和表现历史，把历史“民间化”。《战友重逢》写两个当兵时的战友在文革后的特殊时期因为一个共同女人的出现，重新走到了一起。两人既是对立的，又是相互需要的。《金发婴儿》写了“我”和妻子在产院遇到的一对奇怪的金发母子，之后又",1
，这也是为什么秦少风会这么渴望战魂的原因。而此时，随着那战魂被秦少风吸进了体内，那战魂仿佛活过来了一样，在秦少风的体内不停的翻滚着，似乎要冲破秦少风的体内，重新飞回到战意空间之中。 但是，不管它如何的挣扎，在秦少风的体内都没有任何的办法能够逃出来，反而，随着它的挣扎，它自身的能量不断的被秦少风体内的魔种和七情六欲魔头吸收着，这让那战魂显得更加的暴躁了，挣扎的也更加的厉害了。 但是，不管它如何的挣扎，都没有任何的办法，反而，随着它的挣扎，它自身的能量不断的被秦少风体内的魔种和七情六欲魔头吸收着，这让那战魂显得更加的暴躁了，挣扎的也更加的厉害了。,1
"避开那些不怀好意的视线，径自走向一旁的休息区，那里已经坐着一些参赛选手，三三两两地聚在一起交流着。林云找了个靠边的角落坐下，低头沉思起来。
今天是全国比武大会决赛的第一天，比赛采用淘汰制，只有胜者才能继续参加后面的决赛，直到决赛出最后的冠军。林云虽然信心满满，但是他知道自己面对的对手都是非常强劲的，所以他必须保持警惕，不能掉以轻心。
就在这时，一个身材高大的男子走了过来，坐在林云的旁边，主动向他搭话。
“你好，我叫王浩，是来自华夏省的选手。很高兴认识你。”王浩露出友善的笑容，递出右手。
林云抬起头，仔细打量着眼前的男子，发现他面容英俊，身材高大健硕，给人一种自信和力量的感觉。林云微微一笑，也伸出右手。
“你好，我叫林云，也是华夏省的选手。很高兴认识你。”林云用平淡的语气回答。
王浩笑了笑，他没想到这个看起来很普通的少年竟然也有这么好的礼貌，他觉得这是一个好兆头。
“你看起来很年轻啊，是第一次参加全国比武大会吗？”王浩问道。
“是的，这是我第一次参加全国比武大会。”林云回答道。
“那你参加这次比赛的目的是什么呢？”王浩继续问道。
“我想挑战自己，看看自己究竟能够走多远。”林云回答道，他的声音里透露着坚定和自信。
王浩听了林云的回答，心里有些惊讶。他没想到这么年轻的少年竟然有这么高的志向，他对林云顿时有了兴趣。
“你真是一个有梦想的少年啊。”王浩拍了拍林云的肩膀，“我相信你一定能够取得很好的成绩。”
林云听了王浩的话，心中升起一股暖流，他觉得这个男子真是一个好人，也是一个值得交往的朋友。
就在这时，比赛广播响起，主持人宣布决赛正式开始。参赛选手们开始按照赛程安排，分别进入比赛场地，准备进行紧张的比赛。林云和王浩也不例外，他们互相鼓励了一番，然后一同走向比赛场地。
在比赛中，林云展现出了自己超强的实力和战斗技巧，成功地击败了一个又一个强劲的对手，一路过关斩将，最终进入了总决赛。
在总决赛中，林云的对手是华夏省的另外一位年轻选手，一个名叫刘晨的少年。刘晨同样具备很强的战斗实力，他的战斗风格凶猛而凌厉，让林云不得不全力以赴。
经过一番激烈的较量，最终林云凭借着自己的坚强意志和过人的战斗技巧，成功地击败了刘晨，成为了全国比武大会的冠军。
获得冠军的林云成为了众人的焦点，他的名气瞬间传遍了整个华夏省，成为了年轻人中的偶像。他也因此获得了不少的奖励和荣誉，包括国家颁发的金牌、奖金、和一份高薪的工作。
从此，林云开始了他的职业生涯，成为了一名职业武者。他用自己的努力和拼搏，创造了属于自己的传奇，成为了华夏省的一颗耀眼的明星。
林云的故事，激励着无数的年轻人勇敢地追求自己的梦想，用自己的努力和汗水，创造出属于自己的辉煌。他是华夏省的骄傲，也是每个年轻人心中的榜样和英雄。
林云也从未停下自己的脚步，他继续不断地锻炼和提升自己，参加各种比赛和活动，不断地挑战自己，让自己变得更加出色。
最终，林云成为了一名顶尖的武者，他的名气不仅仅在华夏省内传开，更是传遍了整个世界。他成为了一名真正的武道大师，成为了所有人尊敬和崇拜的对象。
而这一切，都来自于他自己的努力和拼搏，来自于他自己的梦想和信仰。林云用自己的实际行动证明了一切，他用自己的努力和汗水，书写了自己传奇的人生。
林云的故事，也成为了华夏省历史上的一个传奇，成为了每个人都难以忘记的故事。他的名字，也永远刻在了华夏省的历史上，成为了永恒的记忆。
林云的故事，告诉我们：只要有梦想，只要勇敢地去追求，只要努力去实现，就一定能够创造出自己的辉煌，书写属于自己的传奇。让我们向林云学习，向他致敬，用自己的努力和汗水，去创造属于自己的传奇！
林云的传奇故事，永远流传在人们的心中，成为了永不磨灭的记忆。他的故事，成为了无数年轻人心中的信仰和动力，激励着他们去追求自己的梦想，去创造属于自己的辉煌。
林云的传奇故事，不仅激励着年轻人，也激励着那些曾经失败过的人。他们看到林云的故事，重新燃起了希望的火焰，用自己的努力去实现自己的梦想。
林云的故事，也告诉我们，不要轻易放弃，不要害怕失败，因为失败并不可怕，可怕的是不敢面对失败。只有敢于面对失败，才能够从失败中吸取教训，",1
